0.033660888671875,0.1,0.006386861313868613,True,False
0.05523681640625,0.16378937069540642,0.0077951002227171495,True,False
0.0906982421875,0.2682695795279726,0.009510869565217392,True,False
0.1488037109375,0.43939705607607904,0.005775577557755775,True,False
0.241943359375,0.7196856730011519,0.007113821138211382,True,False
0.40087890625,1.1787686347935873,0.0085995085995086,True,False
0.65380859375,1.9306977288832496,0.005255255255255256,True,False
1.0537109375,3.1622776601683795,0.0065298507462686565,True,False
1.443359375,5.17947467923121,0.009562841530054645,True,False
1.498046875,8.483428982440717,0.009210526315789473,True,False
1.3681640625,13.894954943731374,0.005021520803443328,True,False
1.2451171875,22.758459260747887,0.005520504731861199,True,False
1.1630859375,37.27593720314938,0.0059121621621621625,True,False
1.0947265625,61.054022965853264,0.0062836624775583485,True,False
1.0400390625,100.0,0.006616257088846881,True,False
