0.037506103515625,0.1,0.0057283142389525366,True,False
0.06121826171875,0.16378937069540642,0.007028112449799197,True,False
0.1009521484375,0.2682695795279726,0.00853658536585366,True,False
0.1641845703125,0.43939705607607904,0.00523168908819133,True,False
0.269287109375,0.7196856730011519,0.006386861313868613,True,False
0.44189453125,1.1787686347935873,0.0077951002227171495,True,False
0.7255859375,1.9306977288832496,0.009510869565217392,True,False
1.1767578125,3.1622776601683795,0.005843071786310518,True,False
1.552734375,5.17947467923121,0.008883248730964468,True,False
1.716796875,8.483428982440717,0.008027522935779817,True,False
1.716796875,13.894954943731374,0.008027522935779817,True,False
1.662109375,22.758459260747887,0.008293838862559242,True,False
1.607421875,37.27593720314938,0.00857843137254902,True,False
1.552734375,61.054022965853264,0.008883248730964468,True,False
1.525390625,100.0,0.00904392764857881,True,False
