0.028106689453125,0.1,0.007658643326039387,True,False
0.04583740234375,0.16378937069540642,0.009408602150537635,True,False
0.07489013671875,0.2682695795279726,0.005737704918032787,True,False
0.1231689453125,0.43939705607607904,0.006986027944111776,True,False
0.200927734375,0.7196856730011519,0.00857843137254902,True,False
0.330810546875,1.1787686347935873,0.0051928783382789315,True,False
0.53759765625,1.9306977288832496,0.006398537477148081,True,False
0.8759765625,3.1622776601683795,0.007865168539325843,True,False
1.1767578125,5.17947467923121,0.005843071786310518,True,False
1.0126953125,8.483428982440717,0.006796116504854369,True,False
0.8212890625,13.894954943731374,0.008393285371702638,True,False
0.67431640625,22.758459260747887,0.005094614264919942,True,False
0.55810546875,37.27593720314938,0.006161971830985915,True,False
0.46240234375,61.054022965853264,0.007446808510638298,True,False
0.38720703125,100.0,0.008905852417302799,True,False
